,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,type,sparkling
107839,France,"This wine has dry tannins and some concentration as well as the bright, cherry-fresh Beaujolais fruit. That gives it a serious side with structure and potential. The 100% Gamay vineyard is on slopes in the heart of Beaujolais Villages. Drink from 2016.",Cuvée Tracot,88,15.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine Dubost 2014 Cuvée Tracot  (Beaujolais-Villages),Gamay,Domaine Dubost,red,no
107840,France,"This is a soft wine with a great depth of red fruits and fresh acidity. The tannins are light, just a hint of dry behind the fragrant, bright fruitiness. The wine, made from old vines, is ready to drink.",Haute Ronze Vieilles Vignes,88,20.0,Beaujolais,Régnié,,Roger Voss,@vossroger,Domaine Dupré 2014 Haute Ronze Vieilles Vignes  (Régnié),Gamay,Domaine Dupré,red,no
107865,France,"The producer has several parcels in Moulin-à-Vent which go into this blend. It is a firm and structured wine at this stage: dense and with both spice and black fruits. It is obviously made for some long aging, so don't drink this serious wine before 2019.",Gamay,93,29.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Richard Rottiers 2015  Moulin-à-Vent,Gamay,Richard Rottiers,red,no
108326,France,"This is a structured wine whose fruit is still coming through the tannins. It has a dry core, layers of acidity and juicy bitter cherry acidity. Drink from the end of 2016.",Cuvées Classic,87,15.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Vignerons de Bel Air 2014 Cuvées Classic  (Morgon),Gamay,Vignerons de Bel Air,red,no
108417,France,"Intensely juicy, this is packed with acidity and tight red-cherry fruit layered with firm tannins. It feels a little austere at the moment, and it is likely to take time to open.",Côte du Py Vieilles Vignes,89,19.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Laurent Gauthier 2011 Côte du Py Vieilles Vignes  (Morgon),Gamay,Laurent Gauthier,red,no
108424,France,"An attractively balanced Moulin-à-Vent, this has firm tannins that contrast well with the damson flavor and tight acidity. The finish is fresh, with a hint of minerality.",Domane de la Passion,89,15.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Signé Vigneron 2011 Domane de la Passion  (Moulin-à-Vent),Gamay,Signé Vigneron,red,no
108439,France,"This is a rich, powerful and wood-aged wine that shows fine balance between its ripe red fruits and solid, chunky tannins. The wood rounds out the rich texture and gives character to the full, juicy finish.",Domaine des Ailes,89,16.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Vignerons de Bel Air 2011 Domaine des Ailes  (Moulin-à-Vent),Gamay,Vignerons de Bel Air,red,no
108441,France,"Bottled unfiltered, this is a richly ripe wine, layered with a more smoky, even mineral, texture from the volcanic soil of the vineyard. It is dense, the tannins giving hints of wood as well as a black plum skin character.",Cuvée Jules de Souzy Vieilles Vignes,90,24.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Château de la Terrière 2009 Cuvée Jules de Souzy Vieilles Vignes  (Brouilly),Gamay,Château de la Terrière,red,no
108457,France,"A structured wine, with some tight black cherry flavors as well as firm tannins. The wine has a mineral edge, the acidity giving a juicy character to the fruit, while the texture is dry, tannic. Age for a year.",Les Fouillouses,90,,Beaujolais,Juliénas,,Roger Voss,@vossroger,Gaël Martin 2009 Les Fouillouses  (Juliénas),Gamay,Gaël Martin,red,no
109561,France,"A typically light Brouilly that is fresh, full of cherry acidity and soft tannins. It has a juicy element, lightly herbal and with stalky, tight fruit at the end. Drink now.",Château de Saint Lager,85,18.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Château de Pizay 2012 Château de Saint Lager  (Brouilly),Gamay,Château de Pizay,red,no
109581,France,"From the light 2012 vintage, this is a bright and fruity wine with red cherries and soft tannins. Intense acidity gives the wine a fresh, crisp character. Drink now.",Gamay,85,17.0,Beaujolais,Régnié,,Roger Voss,@vossroger,Château de Pizay 2012  Régnié,Gamay,Château de Pizay,red,no
109719,France,"This structured wine discloses dark tannins and a firm, dense character. The granite soil comes through strongly in the cool minerality and tight texture. It has weight and potential richness, but it does need to age. Drink from 2016.",Gamay,88,18.0,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Henry Fessy 2012  Chiroubles,Gamay,Henry Fessy,red,no
109854,France,"Bright red fruits in this attractive cherry and banana flavored wine. It has a soft tannic edge, laced with acidity and finishing spice.",Nouveau,86,12.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Paul Durdilly 2011 Nouveau  (Beaujolais),Gamay,Paul Durdilly,red,no
109872,France,"A ripe, fruity wine with a light structure of tannins and acidity, it has some density while remaining fruity and juicy. The red cherry fruit blends into the closing acidity.",Les Grands Eparcieux,86,21.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Domaine Chasselay 2010 Les Grands Eparcieux  (Beaujolais),Gamay,Domaine Chasselay,red,no
110142,France,"This shows the depth of structure that can be found in a villages-level wine, even when it's a Nouveau. It has weight and spicy fruit, with upfront, juicy cherry and banana flavors.",Château du Souzy Nouveau,86,,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Signé Vigneron 2012 Château du Souzy Nouveau  (Beaujolais-Villages),Gamay,Signé Vigneron,red,no
110159,France,"A bright and fruity wine, this is packed with red cherry flavor and fragrant acidity. Fresh and open, this is ready to drink.",Château du Souzy,86,9.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Signé Vigneron 2011 Château du Souzy  (Beaujolais-Villages),Gamay,Signé Vigneron,red,no
110890,France,"Red fruits and a cool edge characterize this wine from the highest elevation of the Beaujolais cru villages. It has red cherry fruitiness, a crisp layer of acidity and a dry, smoky aftertaste. Drink from 2018.",Gamay,87,14.0,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Florent Descombe 2016  Chiroubles,Gamay,Florent Descombe,red,no
112197,France,"This is a ripe and fruity wine that is also structured. It has tannins that lift the red-berry fruits and spice flavors. With concentration as well as acidity, it should be aged another few months. Drink from 2017.",Gamay,88,15.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine de la Combe au Loup 2015  Beaujolais-Villages,Gamay,Domaine de la Combe au Loup,red,no
112284,France,"A wine that is light and fruity. While it doesn't have great structure, it does offer fresh acidity, delicious raspberry flavors and bright acidity at the end. Drink now.",Vieilles Vignes,85,18.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Château de la Terrière 2013 Vieilles Vignes  (Beaujolais-Villages),Gamay,Château de la Terrière,red,no
112288,France,"Soft, ripe and fruity, this wine is ready to drink. Light tannins shape up the cherry fruits and attractive acidity that cuts right through to the end.",Ancienne Gourmand,85,13.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Vignerons de Bel Air 2013 Ancienne Gourmand  (Beaujolais-Villages),Gamay,Vignerons de Bel Air,red,no
112297,France,"While there is plenty of acidity in this wine, it also has red fruit character that conveys a ripe, full feeling. It's juicy and fruity, crisp but still warm at the end.",Cuvée Deux,85,14.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Louis Jadot 2013 Cuvée Deux  (Beaujolais),Gamay,Louis Jadot,red,no
112496,France,"From the least-known of the Beaujolais cru villages, this wine is soft and supple in character with ripe, firm tannins to support the fruitiness. Red berries and acidity give the wine its bright aspect while still retaining a good sense of structure. Drink now, although the wine will be better from 2016.",Gamay,88,14.0,Beaujolais,Régnié,,Roger Voss,@vossroger,Château de Pizay 2014  Régnié,Gamay,Château de Pizay,red,no
112502,France,"Bright and fresh, this is a totally fruity wine with a more serious edge at the end. Red cherries push through the crisp acidity that offers a zingy texture. The touch of minerality in the 40-year-old vines from the Chapoly vineyard granite soil gives an austere, structured aftertaste.",Gamay,88,15.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine Bertrand 2014  Beaujolais-Villages,Gamay,Domaine Bertrand,red,no
112503,France,"Packed with black-cherry flavors, this is a structured wine. Its acidity chimes well with the mineral texture and tangy black-currant and berry flavors. The wine is fruity while still firm and likely to age. Drink from mid-2016.",Les Grandes Plantes,88,,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine Cordier 2014 Les Grandes Plantes  (Beaujolais-Villages),Gamay,Domaine Cordier,red,no
112511,France,"The slopes of the Brouilly hill produce more structured wines than those on the plain below. This single-estate wine offers some firm tannins and concentration. It is rich, fruity with red cherries and worth aging for a few months. Drink from late 2016.",Belairissime Château du Prieuré,88,22.0,Beaujolais,Côte de Brouilly,,Roger Voss,@vossroger,Vignerons de Bel Air 2014 Belairissime Château du Prieuré  (Côte de Brouilly),Gamay,Vignerons de Bel Air,red,no
112748,France,"Laced with tannins, this has intense, very pure red cherry fruits and a cool feel to it. The wine's juiciness has a smoky edge, while remaining fresh.",Domaine Desmures,88,15.0,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Georges Duboeuf 2010 Domaine Desmures  (Chiroubles),Gamay,Georges Duboeuf,red,no
112762,France,"Fine, aromatic wine, very cherry, its structure and bright fruits already integrating well. Acidity is a dominant element, with the underlying tannins pushing through the intense juiciness.",Gamay,87,30.0,Beaujolais,Fleurie,,Roger Voss,@vossroger,Domaine de Leyre-Loup 2010  Fleurie,Gamay,Domaine de Leyre-Loup,red,no
112967,France,This ripe fruity wine is bursting with young red fruits. It has a fine structure that gives a core of dryness. It also has a crisp edge that brings out the fruit and the liveliness of this attractive wine. Ready to drink now.,Demoiselles,86,15.0,Loire Valley,,,Roger Voss,@vossroger,Domaine Sauvat 2016 Demoiselles Gamay,Gamay,Domaine Sauvat,red,no
113180,France,"A well-balanced rich wine, showing the ripe fruit of 2009, giving sweet plums, ripe acidity and some firm, structured tannins. It is even worth aging for a few months.",Domaine de Riaz,88,,Beaujolais,Côte de Brouilly,,Roger Voss,@vossroger,Georges Duboeuf 2009 Domaine de Riaz  (Côte de Brouilly),Gamay,Georges Duboeuf,red,no
113195,France,"Rich, fruity wine that is full of black plum juice and soft tannins. Milk chocolate sweetness adds to the generous nature of this juicy wine. Drink now.",Domaine de Michelons,88,,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Georges Duboeuf 2009 Domaine de Michelons  (Moulin-à-Vent),Gamay,Georges Duboeuf,red,no
113196,France,"On the austere side, as befits a wine from the highest vineyards in Beaujolais, this is also balanced and elegant. It shows black berry fruits, a firm edge of tannins as well as delicious juicy flavors.",Sélection,88,,Beaujolais,Chiroubles,,Roger Voss,@vossroger,Georges Duboeuf 2009 Sélection  (Chiroubles),Gamay,Georges Duboeuf,red,no
113291,France,"From a small, new appellation in the north of Beaujolais, this wine is fresh and fruity. It has a cool feel to it—mineral and with stalky, crisp red currant fruit flavors. It's a style of wine that will benefit from serving chilled.",Le Clos,85,24.0,Beaujolais,Beaujolais-Leynes,,Roger Voss,@vossroger,Château de Lavernette 2014 Le Clos  (Beaujolais-Leynes),Gamay,Château de Lavernette,red,no
113357,France,"The partner to Copains d'Abord, this wine sports a label of women having a good time at a party. The wine suits the image: fresh, fruity and juicy.",Les Copines Aussi,85,11.0,France Other,Vin de Table Francais,,Roger Voss,@vossroger,Domaine des Sablonnettes 2008 Les Copines Aussi Gamay (Vin de Table Francais),Gamay,Domaine des Sablonnettes,red,no
113734,France,"Fresh, fruity and juicy, this is a red cherry flavored wine that has brought out the best of the light 2013 vintage. It is soft with only the lightest of tannins and refreshing acidity at the end. Two of the inventors of the cinema, the Lumière brothers, lived in this castle which dates from the 19th century.",Les Charmes,88,24.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Château de Bellevue 2013 Les Charmes  (Morgon),Gamay,Château de Bellevue,red,no
114192,France,"This is a ripe, warm Gamay with black-cherry fruits that give acidity to go with the soft texture. It is juicy, fruity and will make a fine summer drink, lightly chilled. Drink now.",Gamay,87,13.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Domaine du Rin du Bois 2014 Gamay (Touraine),Gamay,Domaine du Rin du Bois,red,no
115422,France,"Now fully mature, this soft wine has berry flavors over a dry core. It is rich with a touch of pepper and jammy red fruitiness leading to a toasty aftertaste. Drink now.",Collection,87,22.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,L. Tramier & Fils 2014 Collection  (Moulin-à-Vent),Gamay,L. Tramier & Fils,red,no
115741,France,"Firm and surprisingly complex for a Beaujolais, this is rich, ripe and deliciously full of cherry and red plum fruits. It's asking to age into 2015, to bring out full pleasure of its fruitiness.",Cuvée Trois,87,14.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Louis Jadot 2013 Cuvée Trois  (Beaujolais),Gamay,Louis Jadot,red,no
